#{"t_start": 1706973417.3287969, "env_id": "CustomHopper-source-v0"}
r,l,t
67.90581,52,3.667886
12.209266,13,3.673916
29.951485,29,3.685868
14.040694,31,3.698802
4.433792,10,3.702926
11.595906,15,3.70957
39.157772,34,3.723442
29.397063,32,3.736376
39.83134,42,3.753156
5.719076,11,4.378608
19.838873,21,4.388138
11.12586,13,4.393647
182.390825,120,4.442724
10.308542,18,4.450429
8.358829,10,4.454545
6.556899,17,4.461472
29.264212,35,4.477389
123.828982,60,4.50132
45.704984,31,4.513963
10.925187,15,4.520132
24.60301,29,4.532056
25.010764,32,4.545142
12.071241,17,4.5521
92.787065,63,4.578963
76.230925,49,4.598378
6.709242,10,4.602315
10.106298,12,4.607269
20.066169,19,4.61512
6.875441,17,4.62214
7.575085,24,4.631814
8.278314,11,4.636312
39.193791,32,4.649242
3.930307,21,4.657848
80.936792,59,4.68297
15.816056,16,4.689629
12.624762,20,4.697788
7.410817,17,4.704746
10.401451,15,4.71088
89.402524,73,4.74041
12.200482,15,4.746454
25.430116,53,4.767836
103.248988,65,4.795788
10.278969,19,4.803522
5.499912,9,4.807248
9.415522,12,4.812166
18.072674,31,4.824806
142.247931,81,4.857106
13.235438,17,4.863985
86.216833,50,4.885541
7.40699,10,4.889583
12.610003,14,4.895166
63.60598,41,4.91169
13.628009,22,4.920673
19.244577,17,4.927629
10.889949,16,4.934179
55.652001,54,4.955641
6.342885,11,4.960166
6.247115,12,4.965081
33.155463,27,4.975827
51.595689,39,4.993335
10.652101,23,5.002598
100.054252,52,5.023315
28.172771,25,5.033429
8.455975,14,5.039008
93.402778,56,5.061344
29.038402,34,5.074863
92.451956,65,5.102323
63.643117,47,5.121172
27.982633,28,5.132697
80.023989,57,5.155338
22.395716,24,5.165016
9.411184,27,5.175908
38.815174,38,5.192924
207.654029,108,5.853359
30.791795,35,5.868335
144.423227,80,5.902579
42.047656,30,5.914885
7.677425,12,5.919819
8.92556,40,5.936212
36.995012,42,5.953874
11.693839,12,5.958745
92.345439,49,5.978271
17.510665,35,5.992484
97.199116,59,6.018101
95.747551,64,6.043691
85.743066,57,6.06667
137.576835,73,6.095717
123.082359,63,6.122272
19.378969,20,6.130491
101.064491,55,6.152579
22.316984,24,6.162317
38.711749,36,6.176636
87.495809,48,6.19572
59.954054,62,6.222126
23.278883,24,6.231985
110.295516,60,6.256152
35.841784,26,6.266475
87.534414,52,6.286954
38.998613,49,6.308307
7.874354,34,6.321979
224.153045,105,6.363793
81.113787,67,6.390276
39.526733,31,6.402683
13.645292,18,6.411607
9.583546,15,6.417609
102.583481,52,6.438066
59.115958,34,6.451743
112.528063,60,6.474795
23.581677,24,6.484319
111.533327,65,6.51181
10.833116,11,6.516294
67.081503,41,6.53276
25.166161,44,6.550401
91.354838,49,6.569906
17.799956,23,6.579342
113.35618,78,6.612056
202.68886,97,6.65051
24.413954,23,6.65989
122.087242,82,7.309684
123.4203,63,7.33808
113.750572,65,7.364074
117.559552,61,7.388895
125.121815,63,7.413624
223.198487,102,7.456723
164.452363,99,7.496884
32.310343,60,7.521025
12.844516,22,7.531663
51.437757,30,7.543791
139.690564,78,7.574973
97.727971,52,7.595647
58.210156,33,7.60875
74.925081,44,7.628266
60.127157,58,7.651546
83.002275,46,7.669676
42.414961,32,7.682852
93.963458,64,7.708669
81.856367,46,7.726653
219.212896,105,7.770017
17.829876,18,7.777443
85.918288,49,7.797165
48.87739,50,7.817319
97.37187,60,7.842852
61.235853,36,7.857165
103.99524,72,7.886149
6.102292,25,7.896285
124.52771,66,7.922378
26.735566,26,7.934573
94.520536,52,7.955001
87.985223,56,7.977539
45.988741,56,8.000274
46.427558,32,8.013177
153.681475,103,8.055439
6.98331,25,8.065575
8.895037,31,8.078294
117.527761,84,8.111913
23.529954,37,8.727473
54.363372,30,8.73924
103.662447,57,8.76254
47.300674,27,8.773202
52.240568,30,8.785027
31.606772,23,8.794092
42.748546,35,8.807514
8.980425,13,8.812594
153.489721,81,8.843567
51.376718,30,8.856515
72.801342,42,8.872257
88.058875,48,8.890574
79.788084,56,8.91213
7.122632,12,8.916922
21.937672,21,8.92512
200.432067,85,8.958972
55.38782,33,8.971552
82.771196,46,8.989491
17.570689,19,8.996922
17.177013,25,9.006622
18.439506,16,9.012946
100.896169,54,9.033174
105.786733,65,9.059292
8.740054,10,9.063103
108.382683,57,9.084698
166.177686,75,9.113253
17.394508,24,9.122452
130.436333,72,9.149514
9.031329,19,9.158281
69.039586,44,9.174854
113.841259,59,9.197344
177.417047,81,9.227969
93.76614,82,9.260643
101.396802,55,9.281906
111.034419,60,9.304789
27.436983,20,9.312721
54.01048,38,9.327147
75.169051,42,9.343083
92.971802,64,9.369006
142.200641,69,9.395406
41.19031,33,9.408142
38.024015,54,9.428941
64.373203,36,9.442864
63.280348,39,9.459358
86.786971,47,9.477064
85.337973,47,9.495191
19.825174,19,9.502564
20.62928,21,9.510611
75.686065,56,10.125274
32.671655,27,10.136042
55.440246,33,10.149088
92.587115,47,10.167049
26.652559,29,10.180094
126.143436,73,10.210266
109.151251,59,10.232922
102.514456,53,10.253384
175.781128,78,10.284909
166.622987,98,10.324712
25.718502,25,10.334531
74.918665,43,10.351094
41.174736,46,10.368785
9.291041,13,10.375354
64.577221,38,10.390082
67.41318,36,10.405932
105.592133,56,10.427865
138.856768,122,10.476538
72.582524,42,10.492818
227.662207,96,10.531322
128.314079,62,10.555058
89.420879,49,10.573556
30.508821,25,10.584591
54.597573,71,10.614107
94.126128,58,10.636697
52.859994,53,10.657197
92.663852,51,10.677996
103.907853,56,10.699498
11.045367,12,10.704161
108.078043,59,10.727057
9.200961,25,10.736757
13.76025,14,10.74223
41.777333,33,10.755006
103.732056,53,10.775047
31.160488,24,10.785854
121.512268,64,10.812306
13.233142,15,10.818233
89.634941,51,10.838034
56.127811,32,10.850327
