#{"t_start": 1706970610.2941322, "env_id": "CustomHopper-source-v0"}
r,l,t
10.261344,28,0.017061
11.767655,15,0.02408
5.766294,11,0.028758
7.318358,15,0.038494
7.609997,24,0.048598
11.042305,15,0.055031
6.373265,13,0.060694
2.816658,6,0.063373
16.709584,22,0.073821
7.295977,10,0.078162
3.961186,15,0.084625
8.720535,13,0.090168
16.977846,18,0.097686
4.353601,12,0.102697
6.271008,9,0.108168
15.733435,20,0.116748
8.559964,14,0.122741
4.955584,10,0.126998
12.03376,16,0.133895
3.536181,18,0.141937
4.625374,9,0.145859
17.59,20,0.15444
6.189714,9,0.158214
12.615537,21,0.167351
60.680726,38,0.183643
21.44586,35,0.198583
30.345713,23,0.210182
5.787768,8,0.213548
3.158733,10,0.217777
52.504277,34,0.232162
9.876342,14,0.238408
10.556627,23,0.248251
8.302485,11,0.252837
10.441785,17,0.260315
148.082925,77,0.2922
11.569705,13,0.298058
13.196637,29,0.312084
7.285443,11,0.316848
15.836434,20,0.325689
18.691707,19,0.3339
15.572668,22,0.343818
16.098265,17,0.351109
12.265307,31,0.364352
35.459279,31,0.37719
3.973813,7,0.380141
8.682826,11,0.38476
8.847406,15,0.391114
8.840767,12,0.396687
51.551324,44,0.417167
5.995307,8,0.42066
15.933227,24,0.430811
9.490491,13,0.436161
19.257967,19,0.444559
10.28442,14,0.450557
4.91937,13,0.45603
15.394427,21,0.465077
9.449201,11,0.46962
10.145509,19,0.477499
9.430151,11,0.482297
15.658956,17,0.489467
21.736482,20,0.497914
16.828248,18,0.505512
6.782057,11,0.511836
7.319067,10,0.516285
76.495175,50,0.537096
3.209857,11,0.541891
13.732522,17,0.549204
5.557946,12,0.554319
19.357059,18,0.56237
15.303476,25,0.573029
12.70582,13,0.57849
10.759069,12,0.583436
9.30132,12,0.588403
4.52806,9,0.592103
17.455879,19,0.600754
14.873145,18,0.60892
3.605897,15,0.617655
28.213032,42,0.635648
6.426805,9,0.639661
8.348164,11,0.644866
5.763644,12,0.650095
9.03233,21,0.659945
3.922898,10,0.664416
29.697753,25,0.675067
23.325626,28,0.68728
13.577166,27,0.69932
14.993197,21,0.708897
9.846239,18,0.718563
4.288521,8,0.722376
6.843939,11,0.727544
3.015321,12,0.732849
6.140326,17,0.740281
9.356057,13,0.745985
10.986773,19,0.754428
16.714943,19,0.762955
13.680918,27,0.774643
13.785658,15,0.781196
6.846007,18,0.789245
17.687622,19,0.797692
9.131814,12,0.802876
12.457828,17,0.810375
6.134358,12,0.817482
14.659505,19,0.825898
8.283025,13,0.831614
29.879214,41,0.84956
5.308989,9,0.853694
4.300011,17,0.861517
40.239191,30,0.874028
10.733735,14,0.880777
15.941416,22,0.891616
10.073692,13,0.89783
10.696453,14,0.904035
13.61972,21,1.691885
22.256506,24,1.705893
14.153808,36,1.725706
45.770558,34,1.746563
11.638077,24,1.760625
39.528084,36,1.780552
23.954723,23,1.793051
78.11128,46,1.818365
10.49226,11,1.824113
9.491336,12,1.830637
87.19339,58,1.862468
10.374186,19,1.871963
67.373222,46,1.894603
13.221253,16,1.902604
6.257692,28,1.916686
15.902821,19,1.926368
24.839021,24,1.938118
7.0427,13,1.946298
22.838437,25,1.95849
13.621564,14,1.965391
33.750469,29,1.979256
70.244174,45,2.000508
61.766682,36,2.017847
28.142337,42,2.037269
21.095705,24,2.049766
12.02253,17,2.05773
10.48676,12,2.063134
61.343095,56,2.088224
86.384626,50,2.110025
15.438555,19,2.118403
69.63823,43,2.137284
16.032211,21,2.148259
10.148004,17,2.155817
10.447716,21,2.165284
7.053338,9,2.169226
8.383113,12,2.174344
25.433112,35,2.189262
23.323279,34,2.204226
28.210288,24,2.214906
10.90613,29,2.227748
13.552725,14,2.233927
28.069791,25,2.246357
29.562362,28,2.258102
9.70389,11,2.26288
8.917725,11,2.26765
127.697646,81,2.301277
44.643765,37,2.316696
7.827498,12,2.321764
12.565056,20,2.330243
20.355145,20,2.338704
5.088982,8,2.342034
79.270128,45,2.361884
21.702848,31,2.374811
9.920077,15,2.380915
11.368105,14,2.386873
7.716885,27,2.397899
42.723517,47,2.417359
11.21672,15,2.423733
143.428814,70,2.453412
20.324305,25,2.463452
23.803172,29,2.475452
12.615862,17,2.482349
8.180586,13,2.487779
10.389886,14,2.493709
9.993915,26,2.504259
30.903838,46,2.523355
13.206136,36,2.538598
4.459012,27,2.551142
115.865363,100,2.591039
12.501069,13,2.596462
25.646754,22,2.60553
81.558983,69,3.333677
20.528777,27,3.348762
14.837785,14,3.356447
73.371643,41,3.379414
122.023688,62,3.411655
127.487606,63,3.442708
12.627641,16,3.450756
3.026965,28,3.464546
8.844086,19,3.475712
10.774367,22,3.486433
41.026185,33,3.50205
14.802767,15,3.509144
73.948877,48,3.53122
30.768378,22,3.541559
7.959387,30,3.555506
42.701033,33,3.572329
21.428539,22,3.582245
45.859959,38,3.599349
97.196119,52,3.621748
20.876105,42,3.640108
69.296719,59,3.665734
10.270336,14,3.671934
11.399783,13,3.679184
14.691954,16,3.685869
112.004633,60,3.710808
79.095931,44,3.729222
35.990049,32,3.742723
59.902301,44,3.761369
127.365884,68,3.790651
12.134188,21,3.799512
23.143421,24,3.809366
39.280188,47,3.828703
28.80131,31,3.841714
20.417796,27,3.853013
8.898861,12,3.858166
20.465617,19,3.866205
22.5554,28,3.87978
106.167211,73,3.90949
28.87955,40,3.9258
51.990315,38,3.941162
26.064461,25,3.951613
13.296122,14,3.957353
19.676013,26,3.967991
15.975684,16,3.974641
39.937192,39,3.992209
64.900076,42,4.009844
133.880619,65,4.036047
54.049258,50,4.056905
31.201946,33,4.070885
158.009033,121,4.121868
4.867163,8,4.125267
155.017608,82,4.157256
12.981316,15,4.163356
25.933727,34,4.177217
4.901998,8,4.180435
63.459121,36,4.196797
5.024065,9,4.200406
31.580518,36,4.214708
54.181977,41,4.230403
55.481829,47,4.939072
60.496705,41,4.960141
161.058359,79,5.001095
11.927002,15,5.00885
10.097287,11,5.014384
98.915368,72,5.049179
61.599685,36,5.065727
80.403933,48,5.087713
182.609061,105,5.13711
54.889135,38,5.15387
87.396153,53,5.177462
87.401749,54,5.200659
227.800123,118,5.25222
110.944235,58,5.27686
48.736744,35,5.291424
60.358239,35,5.307506
103.635566,58,5.332465
75.047522,48,5.352116
65.74585,39,5.367644
63.847536,38,5.383274
13.949803,15,5.389301
134.434197,76,5.420762
135.709349,85,5.454638
104.102223,59,5.478122
66.195308,37,5.492871
73.517355,47,5.513155
8.526573,14,5.518814
91.031265,61,5.54302
13.896629,17,5.549853
129.156216,65,5.575416
35.209474,28,5.586366
61.474385,36,5.600835
63.082912,40,5.617991
65.244851,37,5.632446
52.222939,31,5.644936
87.259439,66,5.670134
34.247318,28,5.680973
137.505884,70,5.707635
20.599151,34,5.722396
96.070737,53,5.743097
130.78953,78,5.773162
218.318064,98,6.490734
45.590576,37,6.509821
130.599824,68,6.544693
79.00639,45,6.566573
89.902458,58,6.59371
44.919559,33,6.608828
7.372358,9,6.61318
95.155885,51,6.637564
115.712538,60,6.66494
78.711875,44,6.683522
84.524591,46,6.703808
78.06124,44,6.722287
69.125339,39,6.740005
99.474051,53,6.763059
227.30652,97,6.802514
90.510196,49,6.822714
83.292978,47,6.843601
89.932321,49,6.863697
211.208733,92,6.901221
98.798271,53,6.922089
200.30034,95,6.96148
132.041291,77,6.992148
193.971416,83,7.025002
215.785628,95,7.06485
47.933623,34,7.077858
91.210125,48,7.096911
88.846404,48,7.115886
67.520013,38,7.130735
111.808147,58,7.15432
228.726399,96,7.191163
96.799124,52,7.211058
88.967505,49,7.229537
94.289831,51,7.250518
69.582478,41,7.266827
64.848643,37,7.280879
174.761239,83,7.312244
130.184662,67,8.000834
229.042519,97,8.048848
66.648103,38,8.069262
61.97486,35,8.087053
87.92706,48,8.109667
199.533732,92,8.151526
192.910953,88,8.193133
65.937487,38,8.20959
26.596656,22,8.219167
76.595751,43,8.237737
199.913021,95,8.279175
72.149149,39,8.295846
210.890649,92,8.33287
41.69258,24,8.342918
137.333681,67,8.371602
214.030807,92,8.409336
76.646835,42,8.425759
92.362803,50,8.445465
94.408525,51,8.467035
118.985733,62,8.492396
180.117502,84,8.524606
60.831457,34,8.538166
131.319909,63,8.564581
140.860243,66,8.591199
101.713168,54,8.611837
71.72534,40,8.627311
86.578303,47,8.645492
69.554815,38,8.660233
12.365837,15,8.667513
63.74514,36,8.681675
75.809843,47,8.70027
200.275087,93,8.734818
18.79918,18,8.742013
203.284487,99,8.780485
108.606182,79,8.81145
90.551342,52,8.831304
197.161125,84,9.53682
221.712591,101,9.589091
131.491461,69,9.62261
