#{"t_start": 1706989391.323693, "env_id": "CustomHopper-source-v0"}
r,l,t
214.281133,97,6.021975
144.839591,77,6.060123
159.701287,85,6.101161
167.803687,99,6.148743
94.597838,51,6.171736
215.694479,94,6.214914
118.326558,59,6.239975
110.210036,57,6.264118
84.409704,46,6.283489
185.723844,83,6.318963
39.065508,31,6.33156
191.045202,85,6.366564
102.975977,54,6.389093
74.965498,43,6.406768
171.539826,80,6.441208
78.938658,45,6.459268
157.562081,76,6.489883
74.92284,43,6.507268
225.609354,102,6.549221
219.090374,93,6.585723
145.122127,76,6.61756
143.105538,68,6.643675
206.764524,92,6.679087
129.404185,66,6.703877
80.38917,44,6.722393
202.294409,88,6.756224
155.774536,81,6.787254
66.147595,41,6.803124
55.116384,33,6.817588
180.409438,82,6.849139
11.49594,14,6.854658
222.640529,99,7.568339
205.984783,88,7.611851
62.051273,35,7.63098
92.337276,50,7.654339
234.942238,105,7.700686
202.038616,93,7.743819
172.445975,84,7.780174
192.640035,92,7.819898
72.062688,41,7.839278
217.36035,98,7.880637
209.481242,90,7.9175
256.868975,103,7.960466
130.692154,64,7.98612
220.809329,103,8.027748
185.390109,87,8.064955
70.388449,39,8.080112
175.511482,77,8.110345
231.66753,119,8.159586
237.562193,106,8.201125
53.75823,36,8.215664
140.452629,79,8.247795
198.848305,93,8.283252
17.562174,18,8.290277
213.049673,98,8.328029
133.089275,98,8.367969
80.030215,49,8.387013
224.626013,97,9.114631
206.100273,90,9.161335
250.078683,127,9.22
211.096389,93,9.264289
204.266305,95,9.305714
122.215051,64,9.333633
170.67699,94,9.375808
219.315322,104,9.417966
213.806206,90,9.454369
223.673232,101,9.496129
235.672898,99,9.53598
229.068418,101,9.57796
228.438965,100,9.61691
226.32241,100,9.656786
219.213584,96,9.696124
188.63443,95,9.733025
238.898541,101,9.774445
208.584346,88,9.809083
110.417615,60,9.832576
59.252212,35,9.846741
224.543633,100,9.888562
220.201314,97,9.926519
218.67214,93,10.651463
189.924795,84,10.695514
257.588442,118,10.751175
221.135884,94,10.796473
124.031287,64,10.824947
238.985336,104,10.869266
135.759718,70,10.900666
212.853156,104,10.943765
227.263724,96,10.983728
208.853854,92,11.023521
222.188955,98,11.063008
220.058261,109,11.108364
214.326684,93,11.144502
250.905083,113,11.18802
203.133728,89,11.224386
216.194197,97,11.262244
64.639034,37,11.277216
191.430039,97,11.3168
193.440263,86,11.349409
222.463702,100,11.387815
221.653048,100,11.427693
225.340898,100,11.466081
55.953843,32,11.478571
187.676041,84,12.193945
256.30708,105,12.247499
226.810448,99,12.293086
247.55327,112,12.345284
205.847897,90,12.384834
109.674834,59,12.410074
205.82731,97,12.453134
221.169825,98,12.493808
224.029757,97,12.535787
200.316392,92,12.572827
222.12165,102,12.614002
212.634132,99,12.654773
222.325093,104,12.695131
217.056913,108,12.739645
282.297439,126,12.788336
282.691068,115,12.834565
237.084681,103,12.873996
214.813768,97,12.911522
66.19654,39,12.928799
243.647467,111,12.9712
208.392091,94,13.007593
216.387085,96,13.729327
198.317037,87,13.774703
253.580387,105,13.825314
137.904945,69,13.858727
208.703531,98,13.901945
218.238197,94,13.944757
222.76411,96,13.985269
232.164394,103,14.028903
66.950659,38,14.046788
321.873975,134,14.100721
234.043329,102,14.142298
286.279434,123,14.191936
231.887113,99,14.23083
215.331514,97,14.270952
221.529147,101,14.310223
222.277436,98,14.350295
186.87671,84,14.382509
89.116964,51,14.402059
244.528701,99,14.439819
205.141098,90,14.4752
260.628624,112,14.517668
292.25175,133,15.261455
227.608294,93,15.313165
255.825943,105,15.364274
240.927141,99,15.415339
224.756144,98,15.459964
269.617966,106,15.510378
271.989983,114,15.559115
265.288721,112,15.608862
221.228457,100,15.650369
301.689293,120,15.703198
260.988239,106,15.746345
254.079086,119,15.796905
253.106898,105,15.839968
259.080415,104,15.882397
273.447534,115,15.928755
259.364134,105,15.970023
261.23702,118,16.01929
258.927107,112,16.062373
312.036357,123,16.112797
322.166826,124,16.855984
317.201557,121,16.917646
248.990039,115,16.973009
120.208706,62,17.002954
252.3385,101,17.048747
332.081454,131,17.10596
304.603642,120,17.157516
279.756889,112,17.204193
253.614763,105,17.248618
255.576402,102,17.289121
112.307102,60,17.314751
207.921704,94,17.353626
324.190367,130,17.405946
274.548265,112,17.450821
295.128325,117,17.494832
292.985963,116,17.542793
278.306402,108,17.583852
287.763618,111,17.628267
297.052089,116,17.674427
260.412548,113,18.41377
308.451768,117,18.474881
326.658195,123,18.533342
265.036428,114,18.586126
297.188213,119,22.469489
265.004797,108,22.513232
279.259824,117,22.559061
85.107061,47,22.577615
299.091263,124,22.626564
299.264285,120,22.672286
302.863928,118,22.718264
302.422542,119,22.763152
302.524102,116,22.808535
292.647171,118,22.853092
75.27811,43,22.870029
244.051542,102,22.911755
90.437792,49,22.931025
316.736907,129,22.981421
57.444559,33,22.994855
76.975476,43,23.013119
304.725192,117,23.058494
300.093548,122,23.82376
289.242582,116,23.882889
339.147832,133,23.949923
292.774136,117,24.005068
315.315692,125,24.063473
319.219896,123,24.118788
298.203855,117,24.170282
279.060588,112,24.218501
320.096917,121,24.271307
292.744165,109,24.316785
285.991976,108,24.362808
121.096428,60,24.387432
312.80261,125,24.439783
243.752078,100,24.480388
124.387874,62,24.505877
313.428799,121,24.557663
283.312487,113,24.604004
304.26877,120,24.65549
312.312432,132,25.44965
311.906232,132,25.524953
353.407229,133,25.598531
327.490031,132,25.664933
313.247584,123,25.72488
349.299678,135,25.790251
313.668421,132,25.848831
328.90017,120,25.905201
296.062963,121,25.956713
303.164313,123,26.012359
324.123718,125,26.063189
330.525716,134,26.122092
337.030555,125,26.175559
313.43434,128,26.229354
359.807023,136,26.286473
316.062644,129,26.340184
332.53063,139,27.15182
365.990747,136,27.225621
349.516289,134,27.292392
359.109181,155,27.369096
355.629835,144,27.438591
323.700149,126,27.493037
363.182512,140,27.554909
337.258823,138,27.616004
342.903663,131,27.670635
326.854105,147,27.732374
346.834556,143,27.790463
344.874928,147,27.852558
336.48156,141,27.911969
338.29985,136,27.967645
355.853944,140,28.026497
333.932951,129,28.811877
341.768786,131,28.880467
347.673041,140,28.949692
371.400944,156,29.021338
359.921981,138,29.084431
231.944102,104,29.130517
361.913527,135,29.189597
358.852682,142,29.25191
340.099682,128,29.305601
322.891778,133,29.362084
361.376638,139,29.41861
375.152259,150,29.481802
369.641385,142,29.540327
339.56733,131,29.594186
361.465784,139,29.651145
342.800054,137,30.469001
321.225774,132,30.53857
342.017816,134,30.606439
343.637813,126,30.667095
370.859442,134,30.728267
346.055314,139,30.793518
317.651348,131,30.852129
209.562971,93,30.894347
324.855907,134,30.952888
371.300611,141,31.013714
393.101639,147,31.078404
341.586075,132,31.13425
362.001391,140,31.194728
355.21485,137,31.250862
354.261852,139,31.309765
321.020839,138,32.101802
334.864187,131,32.169241
391.340087,147,32.244539
392.452389,139,32.312072
325.869754,134,32.373139
384.555387,145,32.438659
372.174163,144,32.50268
227.062269,96,32.543461
353.81774,139,32.604064
370.691571,141,32.66247
388.39136,151,32.724906
372.329942,138,32.781382
334.985859,126,32.835127
271.842493,110,32.880317
380.624279,142,32.940339
362.244821,138,33.723472
337.361327,123,33.79197
279.402244,116,33.851906
338.480593,134,33.916966
386.253671,142,33.985296
217.443798,93,34.027466
406.475404,146,34.093431
283.838439,108,34.141538
347.903544,139,34.201365
369.47719,138,34.2598
324.573944,127,34.312968
329.00015,131,34.369608
326.267067,144,34.430074
380.816736,141,34.4897
419.13657,155,34.553606
387.971446,149,34.615187
367.517081,149,35.418977
404.750072,149,35.499517
344.384998,126,35.561036
373.310596,134,35.628512
335.6164,123,35.686528
389.857175,146,35.753632
300.636354,116,35.808433
347.070718,130,35.864255
322.820162,120,35.918528
363.550249,127,35.972129
325.677781,123,36.02487
299.023556,113,36.073352
379.911373,132,36.12825
336.076037,127,36.181327
379.001979,139,36.239639
362.888911,134,37.014513
340.351309,130,37.083528
388.536246,146,37.157536
359.345015,140,37.226985
347.497906,132,37.286268
395.878362,142,37.350749
360.645971,135,37.411168
397.706491,149,37.475888
263.817411,106,37.523048
358.600991,137,37.580676
343.38589,131,37.63695
372.228268,135,37.691983
371.282935,130,37.748454
364.260134,140,37.809244
274.432447,113,37.856652
383.116578,133,37.914736
396.989431,150,38.712915
421.48724,151,38.791517
379.689539,141,38.861115
376.54873,131,38.921421
432.640283,159,38.994073
355.984671,133,39.053705
494.644094,173,39.127115
366.559089,142,39.188938
433.622588,157,39.254421
328.102459,118,39.30187
383.684921,144,39.362999
368.092,128,39.414531
437.199551,156,39.478784
348.37726,135,39.53282
428.613219,155,40.338699
296.850113,134,40.409281
348.980825,139,40.478965
281.264862,116,40.53279
384.069616,141,40.598581
232.208761,113,40.648032
386.150712,153,40.715821
44.410626,30,40.728942
402.122497,151,40.795732
410.168586,161,40.863215
398.903371,145,40.924857
407.526118,155,40.9908
365.459172,142,41.047201
548.58554,195,41.126227
375.558432,154,41.18902
391.166564,147,41.965182
383.895972,137,42.035371
393.990827,148,42.104649
386.130041,149,42.172048
385.643664,147,42.23837
401.444464,143,42.299419
400.656241,140,46.721839
358.539866,139,46.777062
386.849718,158,46.839628
375.666992,143,46.895772
402.088699,155,46.95614
383.803733,151,47.016366
371.069844,135,47.066506
442.612857,178,47.136331
355.443029,141,47.866829
289.13999,125,47.930027
384.872266,145,47.995911
349.092388,138,48.056194
413.093443,150,48.118981
416.030281,154,48.182845
449.519683,172,48.253917
402.494985,152,48.314305
412.504276,151,48.373934
415.755646,157,48.437531
374.688733,139,48.489594
356.870523,136,48.544636
410.862042,160,48.605896
287.527095,128,48.655077
381.448077,138,49.371387
197.987855,91,49.414168
355.081619,129,49.472844
390.872245,150,49.538445
369.525312,144,49.597755
369.163438,137,49.654978
454.205917,177,49.724343
363.573146,149,49.784516
417.651672,154,49.846713
382.255922,139,49.900226
414.353418,145,49.957572
360.392265,134,50.008661
347.986148,136,50.061912
371.633751,144,50.116038
369.064498,135,50.828067
412.765776,149,50.903235
364.62864,140,50.968583
340.632588,142,51.03198
338.652914,142,51.094354
357.040608,144,51.155173
388.354876,140,51.212721
373.822908,145,51.271106
389.592064,146,51.326558
407.227911,152,51.386831
373.393276,134,51.438864
372.055054,139,51.494946
386.169122,142,51.550723
353.209789,140,51.607595
407.390231,157,52.316705
407.395364,142,52.386508
337.949242,125,52.443319
365.192788,142,52.527412
392.433192,138,52.589173
346.375927,136,52.648398
432.729469,150,52.717648
632.67109,212,52.813524
412.043916,150,52.881983
392.058756,148,52.947794
400.857832,145,53.010431
404.443249,154,53.073768
364.555852,137,53.129508
376.803256,142,53.186178
401.51346,156,53.920479
409.016222,146,53.992991
437.693903,154,54.06568
373.909399,131,54.123477
365.231616,133,54.18015
370.71535,136,54.239337
406.672717,144,54.29644
378.936899,132,54.351984
372.582003,133,54.404556
344.58071,128,54.45902
382.259363,133,54.511757
359.667942,129,54.566282
385.679907,143,54.624494
377.055595,136,54.681005
398.409786,143,54.739363
368.050333,133,55.446726
384.419736,132,55.510546
362.609951,130,55.572429
401.909789,140,55.63279
389.678461,139,55.694022
393.972114,141,55.75275
382.338062,141,55.808649
449.756617,170,55.877367
401.761042,140,55.932856
389.955435,141,55.990293
421.004777,147,56.049946
403.985667,139,56.104783
429.57417,152,56.166355
406.824592,145,56.224061
391.892274,135,56.279092
440.853952,155,57.009937
397.93134,146,57.078457
