#{"t_start": 1706994689.1581373, "env_id": "CustomHopper-source-v0"}
r,l,t
14.744749,16,0.011852
23.889409,30,0.025206
4.951015,9,0.028989
11.522874,23,0.03887
7.436767,10,0.043151
14.907165,15,0.049314
16.582263,24,0.059187
13.146572,32,0.072456
7.697975,11,0.076889
6.871804,9,0.080554
11.392998,13,0.085996
10.648079,33,0.099253
6.22748,16,0.107522
23.307635,20,0.115593
10.058891,14,0.121346
8.202378,17,0.128183
11.10073,14,0.134151
9.116498,15,0.140724
62.224895,35,0.154994
10.522818,14,0.160573
3.82827,17,0.167681
7.418573,10,0.171695
77.756541,50,0.19165
8.930142,21,0.200188
12.479027,14,0.207584
23.368851,21,0.216175
58.223428,57,0.239772
7.688471,16,0.246436
57.614289,45,0.264792
39.136691,37,0.279719
12.882225,14,0.285517
8.331231,12,0.290453
6.953382,17,0.297421
10.556635,13,0.302745
5.793203,13,0.30982
12.890708,14,0.315553
12.396564,26,0.326226
18.281485,20,0.334449
14.467903,17,0.341937
8.355896,19,0.349986
35.201183,40,0.366186
23.649242,24,0.375902
10.960166,14,0.381527
4.759062,9,0.385261
23.851591,23,0.394662
17.732617,20,0.402889
13.616553,23,0.413943
6.401838,11,0.418542
7.350957,16,0.425101
7.161323,11,0.429617
97.251514,51,0.450405
6.742064,11,0.455191
132.499614,100,0.495199
11.646557,13,0.500663
7.266156,10,0.504812
13.462412,15,0.512501
10.964701,16,0.519029
14.35811,20,0.527388
14.446569,17,0.534515
5.824755,12,0.539546
9.558481,27,0.55058
48.498053,36,0.564977
7.853238,12,0.570004
18.412763,21,0.578491
10.847693,14,0.58414
40.26519,33,0.597467
8.195659,11,0.601991
6.532419,10,0.606104
29.944468,29,0.619542
15.257187,18,0.62689
13.140102,15,0.633015
10.0916,21,0.641444
5.803847,19,0.649297
15.521622,19,0.657406
38.89367,27,0.672226
4.922382,8,0.676842
6.342693,18,0.686057
27.875377,27,0.696304
4.514248,17,0.703045
5.742199,9,0.706596
11.349936,14,0.712092
19.20197,23,0.723386
13.940959,28,0.734912
7.50203,10,0.739031
15.488355,16,0.745631
52.049372,36,0.760223
30.848173,31,0.772949
4.459788,18,0.780429
7.636733,14,0.786264
6.396655,12,0.791215
18.340559,33,0.804683
18.666092,20,0.812689
10.780968,15,0.820557
8.316603,11,0.825034
5.224257,12,0.830011
18.869356,36,0.844686
11.373904,25,0.855101
4.758625,9,0.85893
5.142111,11,0.863348
49.272689,35,1.610185
3.790797,19,1.61749
13.175726,17,1.623974
27.74144,38,1.640223
88.284712,60,1.664712
7.341326,15,1.670798
20.366101,30,1.683082
5.870881,8,1.686452
75.074156,43,1.703889
134.818902,71,1.733813
8.60848,15,1.740009
20.06571,30,1.752308
50.322101,42,1.769225
15.982946,16,1.775849
11.045463,28,1.787212
75.185623,43,1.804641
18.221457,19,1.812305
13.963725,15,1.81842
15.207946,23,1.827727
31.028679,25,1.839654
10.438617,12,1.844737
75.079132,47,1.86401
36.465628,32,1.877102
90.880838,62,1.902074
15.335822,17,1.908946
142.766089,72,1.93923
21.517382,17,1.946232
1.594773,12,1.9512
31.257273,29,1.962931
63.085273,40,1.979098
202.493144,90,2.015114
16.669143,16,2.021741
23.416902,23,2.031079
16.421499,20,2.04108
7.650226,15,2.047344
6.868509,25,2.057721
24.914081,28,2.069289
10.506071,16,2.076053
33.041552,43,2.093701
99.352735,67,2.121231
100.159777,59,2.147093
18.127924,19,2.154958
51.254876,43,2.172303
6.702054,20,2.180589
11.549584,12,2.185528
13.782246,25,2.19627
9.992799,21,2.205731
16.668593,31,2.220135
8.509822,19,2.228595
44.713545,34,2.243724
8.175704,12,2.248528
27.29396,29,2.261165
8.088759,12,2.266051
11.351541,14,2.272139
6.286764,9,2.275662
12.714819,36,2.292237
11.473271,17,2.299955
23.420351,21,2.311144
38.317017,30,2.326195
64.88906,38,2.34422
15.841302,25,2.357183
20.067654,19,2.366112
16.66615,22,2.37642
19.356016,26,2.389542
33.655372,43,2.40785
4.996751,11,2.412234
22.272833,21,2.422848
67.444705,39,2.43967
111.668242,57,2.464471
166.61536,98,3.253711
30.145873,29,3.267098
70.961397,62,3.291979
168.070362,75,3.323456
13.909909,13,3.32898
11.808863,19,3.339514
18.708494,19,3.34773
96.278913,65,3.376394
103.526859,54,3.397172
30.416487,22,3.406114
22.301684,25,3.416372
72.335254,46,3.435083
81.253955,52,3.456213
18.647478,17,3.464897
210.407974,127,3.516411
60.483006,34,3.530402
88.719365,54,3.552357
88.701447,49,3.573499
11.955925,23,3.58307
87.507284,54,3.605297
4.117257,9,3.609081
84.170071,59,3.632906
207.021161,88,3.670139
6.09382,9,3.673783
16.020358,34,3.687655
25.650567,23,3.697053
116.03925,56,3.718986
11.701048,14,3.724683
22.275901,22,3.733409
99.498721,66,3.760645
89.057105,48,3.782288
29.454799,39,3.798921
11.419873,15,3.805133
9.287092,13,3.810798
18.754585,37,3.826302
26.72626,27,3.837774
13.646139,16,3.844721
16.192684,21,3.853955
20.416293,41,3.873236
180.912726,83,3.906099
20.537796,20,3.914319
184.743504,82,3.947151
14.148416,23,3.956487
13.731431,16,3.963072
22.02965,23,3.974282
114.241,95,4.012873
62.392559,37,4.028183
17.931843,19,4.03697
98.431131,54,4.059335
158.338261,97,4.891759
66.877314,37,4.906683
155.117878,72,4.937109
9.23293,15,4.943706
110.263654,59,4.967611
104.964675,57,4.992746
193.444502,86,5.027294
67.576825,39,5.043278
59.627385,35,5.05759
200.038283,110,5.104186
154.115089,89,5.143131
11.763598,21,5.152174
71.519668,40,5.16915
77.258207,44,5.188097
66.536673,38,5.206183
95.641296,58,5.231438
212.617271,96,5.269434
136.856596,70,5.299956
62.059128,40,5.325693
50.389498,30,5.338543
4.449398,11,5.343596
18.483147,21,5.352334
208.622322,91,5.389853
101.823587,53,5.414767
113.132115,58,5.439002
106.808113,56,5.461874
55.699065,33,5.476405
206.874,98,5.5189
121.548798,68,5.548171
79.146935,44,5.5669
35.626551,38,5.582741
110.463465,61,5.609712
25.254487,26,5.620327
130.655137,83,5.654756
112.62065,63,5.681236
192.953478,84,5.722769
29.475063,24,5.73307
36.685799,28,5.745203
117.524603,62,6.564303
9.057646,18,6.571676
136.485892,67,6.603868
212.256366,91,6.643323
73.447645,42,6.662064
31.938992,28,6.673758
87.812686,51,6.704836
111.905045,63,6.739896
218.001649,95,6.777623
142.629681,83,6.81059
82.224548,50,6.832666
225.308071,113,6.878492
128.330705,65,6.904998
67.138531,41,6.921822
243.588549,136,6.978282
