#{"t_start": 1706974316.2885804, "env_id": "CustomHopper-source-v0"}
r,l,t
9.378892,17,0.011496
8.78369,18,0.01879
9.263115,14,0.024471
5.343912,12,0.029394
6.214379,12,0.034242
11.907149,17,0.041066
9.151461,16,0.047361
10.471567,16,0.05356
4.561756,8,0.056711
16.599273,19,0.064557
7.329732,10,0.068822
3.830167,15,0.074945
8.575842,13,0.080369
14.977367,17,0.087131
2.2735,12,0.091875
4.857498,8,0.095126
8.155137,19,0.103027
15.314206,17,0.111662
4.860416,10,0.11573
12.561939,16,0.121971
3.190532,18,0.129283
5.337343,9,0.13292
16.575687,19,0.140557
7.940333,10,0.144513
12.054769,20,0.152476
53.748056,42,0.169397
11.730464,30,0.181459
35.509505,27,0.192612
6.085408,15,0.198609
53.086741,35,0.214351
10.146906,15,0.220232
7.615357,15,0.226306
12.181324,12,0.231212
6.696692,12,0.236007
13.677327,17,0.242733
82.041036,48,0.261541
4.709817,15,0.267567
10.093241,15,0.273654
7.096282,11,0.278
34.778653,32,0.290656
16.342703,24,0.30048
14.638006,18,0.309543
11.2698,18,0.316768
12.298307,20,0.324835
17.92662,28,0.335917
10.176151,12,0.340734
23.31221,22,0.349793
4.72786,8,0.352961
9.93087,12,0.35773
6.194512,14,0.36331
8.293312,11,0.367696
38.091536,40,0.383567
7.719989,11,0.388126
13.679549,15,0.39402
7.613009,14,0.399637
8.123437,13,0.4048
12.67849,15,0.412472
9.915218,16,0.418959
4.558538,13,0.424187
9.532531,19,0.431924
7.922592,10,0.435869
7.621003,14,0.441479
21.231633,19,0.449202
13.511695,15,0.455122
16.579188,20,0.46324
13.87583,18,0.470461
5.918644,11,0.474946
7.701672,11,0.479453
73.712475,49,0.499239
6.317912,14,0.504975
16.296337,21,0.515387
7.86717,14,0.52099
7.104315,14,0.526612
18.639318,20,0.534753
16.918169,17,0.541539
7.320913,11,0.545936
12.0272,15,0.551976
17.303355,19,0.559503
12.083124,19,0.567116
0.82571,21,0.576106
29.392428,40,0.594343
6.990908,9,0.598159
6.461976,9,0.602013
5.325487,11,0.606737
7.285889,22,0.61782
4.854234,11,0.622474
29.693632,25,0.632914
22.751638,28,0.644455
13.670213,27,0.656009
14.904657,21,0.664983
10.120291,19,0.673128
3.695446,7,0.676119
6.776365,11,0.680867
2.801323,12,0.686251
5.924926,17,0.693574
6.903905,11,0.698335
14.22626,21,0.707596
17.501734,20,0.717903
11.606941,27,0.729678
11.089492,15,0.736256
7.177474,17,0.745654
17.638966,19,0.753991
9.016055,12,0.75904
13.736847,18,0.766888
7.250263,11,0.771742
10.584247,15,0.778209
7.437288,15,0.784722
6.37603,11,0.789503
25.212875,32,0.803221
5.044554,9,0.807118
5.000877,16,0.813776
46.974126,41,0.833475
25.041223,29,0.848848
8.913693,18,0.856466
21.385664,22,0.865559
18.997147,26,1.676475
37.143186,49,1.705222
11.262063,21,1.717614
21.375013,25,1.73226
10.082953,14,1.742576
21.844438,20,1.754396
8.150595,14,1.762477
9.77177,16,1.77213
58.82037,36,1.792564
11.341202,14,1.800362
9.163097,12,1.806797
16.15378,17,1.816247
59.993089,62,1.852425
77.181943,50,1.879668
9.454515,13,1.886545
2.944499,28,1.90127
15.479117,16,1.909942
25.080673,24,1.922379
5.171779,10,1.927769
6.249994,9,1.932514
17.346536,19,1.944648
15.266795,15,1.952596
37.35072,32,1.969126
43.965716,35,1.986656
109.459005,57,2.014751
117.612864,66,2.048143
7.607019,10,2.053017
6.850704,9,2.057326
13.427793,17,2.065505
16.255574,36,2.081961
95.339357,54,2.107258
