#{"t_start": 1706966545.4036958, "env_id": "CustomHopper-source-v0"}
r,l,t
9.694732,19,0.015624
6.726737,14,0.023314
10.127725,14,0.029661
6.098618,11,0.034969
3.887031,13,0.041188
13.568749,19,0.048534
9.107382,16,0.054693
10.617648,16,0.060733
4.580957,8,0.063669
19.043624,21,0.072232
6.45606,9,0.075718
4.266403,14,0.081122
9.058792,13,0.086011
15.534416,18,0.092841
3.907005,11,0.097039
4.868236,8,0.099967
8.727458,19,0.108791
15.500243,17,0.115128
4.713603,10,0.118942
12.009272,16,0.12473
2.868633,18,0.131306
4.964499,9,0.13532
17.579,20,0.143617
6.183287,9,0.147107
11.971892,20,0.154768
53.14004,42,0.16995
11.70075,30,0.180869
29.704145,24,0.189792
5.675508,8,0.192783
3.531083,11,0.196967
52.061521,34,0.211035
10.10184,15,0.216478
10.17637,20,0.223756
11.044602,13,0.228598
9.617099,16,0.234584
16.823838,21,0.243373
25.837736,25,0.253205
9.55883,13,0.258077
9.110483,16,0.264246
6.940168,11,0.268415
6.22574,14,0.273803
21.979781,27,0.284096
27.461233,30,0.295761
8.403216,26,0.30553
28.526302,26,0.316902
12.538463,31,0.328613
35.539385,31,0.34084
4.016896,7,0.343563
8.764769,11,0.347712
8.55625,15,0.353444
13.381196,18,0.360196
36.077195,34,0.372522
7.376494,10,0.376225
13.54067,15,0.381716
8.348504,15,0.387233
6.945871,12,0.391636
12.158338,14,0.396779
10.099501,15,0.402407
3.243481,11,0.406541
13.786269,22,0.41632
9.542304,11,0.42034
7.547773,14,0.425499
19.781334,18,0.432087
14.75431,16,0.438075
16.030651,20,0.445731
15.827598,20,0.453122
5.197008,10,0.456949
7.614154,10,0.460732
72.997165,49,0.478484
5.492256,12,0.483044
18.535297,23,0.491507
8.011715,14,0.496762
6.233722,13,0.501604
20.726371,23,0.510148
10.814636,12,0.516189
10.67787,12,0.520542
9.464024,12,0.524917
4.475352,9,0.528234
16.513491,18,0.534883
12.313391,18,0.541638
4.074354,15,0.547311
34.840253,47,0.564677
10.404681,12,0.569101
5.96804,10,0.572704
7.267247,14,0.577859
8.070775,14,0.583115
5.167012,10,0.586771
28.859312,25,0.59587
15.480567,27,0.605886
13.842152,27,0.617634
14.434908,21,0.625388
10.128434,19,0.632406
4.22821,8,0.635373
9.013615,13,0.640144
2.751025,10,0.644106
10.076007,24,0.65298
10.078092,23,0.661701
12.091824,15,0.667215
31.4962,36,0.680672
7.234943,14,0.685975
4.133386,16,0.692015
17.172246,18,0.698771
9.080305,12,0.703145
12.410083,17,0.709602
5.489707,16,0.717187
12.792798,15,0.722726
7.898196,13,0.727469
29.65995,41,0.742647
4.918758,9,0.746167
4.48868,17,0.752501
55.422019,40,0.767244
24.601582,28,0.777759
7.580682,11,0.781935
8.381152,12,0.786336
16.951238,21,1.507932
23.352471,28,1.52175
140.036126,102,1.560997
36.626904,29,1.571471
61.936148,70,1.598603
13.564131,15,1.604236
87.034487,57,1.625934
11.642163,24,1.636399
93.647561,58,1.657623
6.400055,15,1.663847
9.024338,21,1.671627
8.186884,13,1.677018
31.631385,27,1.687443
9.02796,13,1.692198
19.134234,25,1.701456
68.119271,44,1.717495
52.525806,37,1.730924
99.475745,57,1.752603
120.792082,65,1.777396
16.90341,15,1.783242
111.713658,75,1.812121
38.359475,30,1.823324
12.849673,21,1.831069
78.909946,47,1.849506
46.568791,33,1.861479
10.800004,22,1.870373
8.244449,10,1.874489
16.840138,18,1.881309
27.76914,28,1.892296
91.388079,64,1.915913
9.34512,24,1.924653
61.457874,42,1.941159
7.690695,13,1.945983
