#{"t_start": 1706971571.1683073, "env_id": "CustomHopper-source-v0"}
r,l,t
9.754903,17,0.012218
8.362877,16,0.018772
10.106418,14,0.024437
6.011811,12,0.029392
6.173527,13,0.034802
15.589111,17,0.04179
7.117739,13,0.047182
6.24554,9,0.050995
6.58961,13,0.056328
13.395808,22,0.065389
11.492226,13,0.07083
3.783902,14,0.076685
11.645638,14,0.082524
15.311431,18,0.090049
3.598632,11,0.094615
4.858791,8,0.098027
8.42289,19,0.107618
15.355756,17,0.11449
4.086225,10,0.11856
11.78514,16,0.125085
3.225543,18,0.132505
4.957191,9,0.136205
16.993474,19,0.143958
8.956951,11,0.148267
13.572785,20,0.156473
63.358158,39,0.17224
13.037485,33,0.185766
37.730054,27,0.196699
6.580638,14,0.202389
49.928503,34,0.217921
13.575272,16,0.224665
7.72525,15,0.230822
10.672315,11,0.235332
7.452172,13,0.240672
13.826029,17,0.24753
82.219976,48,0.266936
4.352528,14,0.272809
10.803738,14,0.27845
5.391095,8,0.281726
13.290809,30,0.293859
5.091812,10,0.297885
15.129697,19,0.305419
14.69386,19,0.314657
7.754605,16,0.321282
15.71442,23,0.330347
18.043095,29,0.341934
55.84877,38,0.356522
7.279954,12,0.361333
17.494063,20,0.369454
16.902742,19,0.37698
14.657896,21,0.385477
13.454125,17,0.39224
5.930872,8,0.395503
11.967019,16,0.40202
3.727779,10,0.406109
10.21067,13,0.412851
8.879481,13,0.418169
10.229861,14,0.42376
5.185005,13,0.428974
17.16403,22,0.437909
8.267933,10,0.441845
10.318527,19,0.449343
9.383561,11,0.45372
14.665701,16,0.460081
15.527401,20,0.468091
14.984488,19,0.475761
6.499159,11,0.480248
7.749875,10,0.484325
71.590745,48,0.503253
4.995478,12,0.50817
19.487234,20,0.518011
7.400914,14,0.523651
10.480806,17,0.530401
21.097658,23,0.539762
9.491024,11,0.544166
12.257686,13,0.549332
11.525416,14,0.55498
4.308976,8,0.558163
15.464013,19,0.565962
15.061684,19,0.573477
5.392464,16,0.579885
29.99805,41,0.597436
8.704696,11,0.602011
5.153506,9,0.605775
7.941261,11,0.610255
10.330759,23,0.622471
4.690918,8,0.625783
30.983364,26,0.636544
14.732305,26,0.647339
14.058836,27,0.658755
15.144389,21,0.667698
10.206812,19,0.675695
3.705734,7,0.67865
6.844392,11,0.683187
2.335678,12,0.688511
5.983849,17,0.695458
7.104959,11,0.69985
15.304673,22,0.708993
24.618305,24,0.720214
15.563866,24,0.730061
7.519465,11,0.73468
6.724098,18,0.742138
18.856776,20,0.750404
9.021718,12,0.75526
13.675443,18,0.762615
7.154206,11,0.767143
11.897162,17,0.774107
8.650109,14,0.780022
22.689334,38,0.795817
6.769959,11,0.800455
7.04998,16,0.807183
7.977236,13,0.812524
29.9635,29,0.826068
18.980614,26,0.836699
9.653942,14,0.842571
10.782131,14,0.848265
10.800428,17,0.855174
25.638722,26,1.627878
39.106303,49,1.657818
9.062123,20,1.668485
25.214257,27,1.683348
40.890049,36,1.702686
25.958382,24,1.715086
41.116538,27,1.729385
11.153343,19,1.741616
8.469043,10,1.746846
9.065014,12,1.753161
112.624839,83,1.794222
51.722674,37,1.812784
16.010693,18,1.821344
4.018847,29,1.835285
15.51714,19,1.8465
26.106742,24,1.857869
6.925814,12,1.863702
29.042137,27,1.875883
15.62025,16,1.882966
21.542936,25,1.894643
12.334299,14,1.9011
9.993495,20,1.910327
93.042221,51,1.932996
139.096628,98,1.977855
127.143921,74,2.009393
25.564369,23,2.019304
13.758222,26,2.030253
28.990532,23,2.042241
12.776149,16,2.049286
15.80598,21,2.058539
10.287069,16,2.065778
11.853009,22,2.075228
7.132057,9,2.079161
8.144463,11,2.083797
6.756754,11,2.088365
23.457818,25,2.09911
20.280673,31,2.112055
28.107673,25,2.122697
8.900035,12,2.127867
15.785441,23,2.137603
8.162294,10,2.143595
30.284933,26,2.154647
17.213719,20,2.163217
15.781922,16,2.169861
14.318249,15,2.175871
193.313245,123,2.225723
14.842776,25,2.23626
22.240581,21,2.246765
6.700704,9,2.250421
64.884331,40,2.266593
3.688723,9,2.27037
45.166428,31,2.28272
6.734818,12,2.287549
7.861692,11,2.292058
7.461746,27,2.303127
41.424273,47,2.322811
9.648113,13,2.327986
98.400633,52,2.349889
9.222074,13,2.355223
34.516823,28,2.366259
16.622099,31,2.378901
13.560535,20,2.386818
9.233649,12,2.391632
12.345777,16,2.398028
13.359802,28,2.409463
19.692765,34,2.423319
7.051276,12,2.428364
12.376926,35,2.442758
5.207995,21,2.45283
9.373881,26,2.463046
17.031116,15,2.469052
12.610692,28,2.480381
20.20778,20,2.488296
5.95435,12,2.493243
15.861748,16,2.499795
22.440862,21,2.508374
81.059552,68,3.265231
15.992704,26,3.279692
18.085974,16,3.288591
70.012464,40,3.309363
117.847058,60,3.340271
113.014178,58,3.371619
20.571136,24,3.383852
2.664607,26,3.396621
11.742536,23,3.407818
21.478314,41,3.427189
18.91226,15,3.434544
9.137874,11,3.439814
68.949715,44,3.460659
17.808846,17,3.470514
25.044179,46,3.491637
23.984201,25,3.503146
36.161516,29,3.516107
33.52421,32,3.530591
70.507475,40,3.548365
48.661242,28,3.560927
31.144164,34,3.5779
26.131413,47,3.598158
9.999271,12,3.603296
22.071458,21,3.612694
15.781163,17,3.619944
110.780313,60,3.645673
189.668206,91,3.685381
99.333578,61,3.710561
19.656478,19,3.718492
89.402948,52,3.740324
43.918636,53,3.762116
140.716832,79,3.796459
13.477437,16,3.802965
17.2328,24,3.812785
177.125873,97,3.85195
17.736141,20,3.860179
15.805432,18,3.867496
18.572326,18,3.876676
26.251174,23,3.886096
17.153217,17,3.893213
31.553871,25,3.903612
19.954576,18,3.910922
150.873158,70,3.939456
67.848577,40,3.955976
11.307664,13,3.961572
44.400451,26,3.972521
34.550329,40,3.990937
