#{"t_start": 1706967802.4759374, "env_id": "CustomHopper-source-v0"}
r,l,t
68.979444,45,11.322131
116.392579,61,11.373877
121.618364,63,11.429389
221.413916,99,11.517975
213.348643,98,12.734425
107.437013,60,12.788668
98.035921,57,12.835808
49.281042,31,12.869493
71.313797,44,12.906443
96.299354,54,12.955251
94.640072,51,12.997524
228.581456,105,13.089522
85.119083,46,13.142884
63.215866,36,13.179379
57.564793,33,13.208001
62.475276,36,13.239315
50.888781,30,13.26883
96.596657,54,13.314601
218.224499,99,13.418373
83.587007,49,13.467678
213.044548,100,13.550943
74.694877,42,13.592224
114.469033,59,13.641797
118.140097,63,13.696866
68.90799,40,13.73768
228.983018,95,13.834088
230.764112,99,13.935735
59.885836,35,13.971778
85.996244,50,14.02932
130.53778,64,14.099302
71.651474,41,14.133697
222.457767,101,14.232797
143.237263,69,14.297142
209.512245,91,14.377295
74.715849,43,14.417283
221.32222,93,14.499635
213.300851,93,14.580339
227.790771,107,15.761492
58.837293,34,15.793662
97.006089,52,15.840459
98.785596,52,15.884534
62.155226,35,15.914474
227.739186,97,15.999054
215.804317,98,16.091745
258.73253,132,16.218145
226.660789,105,16.312803
211.94462,102,16.404444
178.798417,81,16.475307
261.732092,119,16.579049
123.925927,63,16.632918
257.607186,104,16.727365
215.565263,95,16.809941
83.73929,47,16.848598
53.678357,32,16.878254
116.648884,57,16.930719
242.198091,108,17.023496
67.390594,38,17.056838
108.37843,59,17.108859
212.706689,105,17.211146
208.718724,91,17.304523
211.27171,100,17.39321
132.83394,89,17.468096
80.318649,45,17.513104
205.488782,90,18.6905
215.323121,92,18.772805
138.511946,73,18.839645
212.775486,94,18.920317
207.289227,91,19.001206
213.000627,92,19.084286
181.521227,92,19.167685
238.226526,109,19.265821
212.265859,94,19.358178
168.352135,81,19.429109
215.066808,97,19.517547
201.402781,90,19.612867
172.473154,82,19.718983
202.10481,99,19.848783
162.26974,81,19.946769
210.408217,91,20.05957
194.063391,99,20.178636
212.412525,92,20.299684
192.91761,89,20.419519
219.390246,102,20.541399
55.819742,32,20.583764
200.767057,87,20.689389
65.927092,36,20.737349
220.296781,104,22.304545
61.3865,35,22.335759
184.883193,84,22.413153
218.13492,97,22.509633
62.223564,35,22.542488
204.021305,89,22.622346
105.783259,58,22.670222
239.621386,107,22.766331
140.442968,71,22.827772
