#{"t_start": 1706971783.3925612, "env_id": "CustomHopper-source-v0"}
r,l,t
10.738828,28,0.032941
11.585659,15,0.0462
5.628599,11,0.055501
7.161151,15,0.068407
8.072177,23,0.087743
10.395172,18,0.102937
9.290438,14,0.117867
13.29722,21,0.13553
13.243198,14,0.147718
3.865885,14,0.161307
11.531051,14,0.174113
15.663669,18,0.189443
3.883965,11,0.199198
7.151203,11,0.209496
15.857595,17,0.230373
14.761151,17,0.24524
3.64337,9,0.253468
11.927266,16,0.270602
2.907398,18,0.286096
5.159133,9,0.294111
16.924434,19,0.310693
7.784964,10,0.326818
12.293319,21,0.35046
60.57126,38,0.384368
21.168445,35,0.414725
37.190282,26,0.442452
7.199473,13,0.453612
57.719305,36,0.488776
10.615567,15,0.50158
7.571268,15,0.51447
12.043321,12,0.528162
6.906927,12,0.538404
13.798416,17,0.552889
82.14965,48,0.597336
5.658858,18,0.612781
6.037268,14,0.628189
7.676185,14,0.641739
20.909058,27,0.6658
16.413455,24,0.686678
15.365377,19,0.702916
18.257657,20,0.719944
12.621174,16,0.736753
17.540375,32,0.764278
39.113395,33,0.793511
3.911997,8,0.80071
24.77952,20,0.817493
11.481291,13,0.832582
73.725285,52,0.880799
8.36426,10,0.890413
17.724439,19,0.907825
8.334635,13,0.919002
15.389047,16,0.935929
10.357084,16,0.94965
4.607123,13,0.961686
10.022092,19,0.977826
7.891364,10,0.986451
7.285072,15,0.999326
18.807705,17,1.013615
14.624243,16,1.027212
15.895477,20,1.047447
16.538533,20,1.064905
4.642084,10,1.073747
7.486081,10,1.082531
65.859742,44,1.119669
4.466587,16,1.133678
19.243521,20,1.154415
7.099433,14,1.172175
10.47049,17,1.187324
20.887458,23,1.207152
8.468873,10,1.215989
12.08634,14,1.228651
12.541436,15,1.247457
4.785571,8,1.25485
10.445443,17,1.270501
13.195543,17,1.285747
3.894313,15,1.299228
34.195115,46,1.339116
9.04446,11,1.357071
6.956174,11,1.371469
10.09914,23,1.391483
4.808561,12,1.402012
8.989703,11,1.41244
9.655718,14,1.424837
11.050659,14,1.436748
13.635206,17,1.451554
13.785251,27,1.487913
15.092865,22,1.506864
12.223635,22,1.525899
10.38066,17,1.540633
2.811037,10,1.549668
9.926456,26,1.576346
17.419474,21,1.594943
16.234452,19,1.611437
12.740059,28,1.636992
13.664223,15,1.650394
6.332328,18,1.669755
17.785956,19,1.686784
9.045082,12,1.697518
13.364756,18,1.713098
7.049435,11,1.722757
13.024322,17,1.737434
8.645949,14,1.751946
22.125545,38,1.791295
6.8587,11,1.801246
5.449477,18,1.817153
45.331699,39,1.851587
13.127346,26,1.879616
12.88522,15,1.892951
10.931898,14,1.906452
11.921068,19,3.051171
20.701633,26,3.073813
8.296641,35,3.103045
47.416022,35,3.137386
11.67059,27,3.160254
43.412305,31,3.202833
24.640709,25,3.241841
51.145297,32,3.281749
16.380485,17,3.304504
10.896805,12,3.325481
8.108138,10,3.336976
40.490482,70,3.433645
19.804963,18,3.461264
51.724786,37,3.511856
8.727398,15,3.536058
4.988255,26,3.566317
11.130802,17,3.585715
20.927396,21,3.610742
6.070221,11,3.623781
6.728114,9,3.640732
18.93722,19,3.662441
16.292953,16,3.687393
38.898788,30,3.722335
49.395973,37,3.768589
113.131839,60,3.841417
109.885191,69,3.923239
8.684933,11,3.937149
146.930513,90,4.059525
9.672596,12,4.073696
10.835946,22,4.101899
65.170479,40,4.16236
15.704494,16,4.185542
33.561874,28,4.222483
7.96693,18,4.244276
7.107636,9,4.259052
8.817963,12,4.273203
26.423681,38,4.320374
13.120337,21,4.345171
12.324151,13,4.364779
20.259699,20,4.392052
12.979701,31,4.434271
15.093041,15,4.453504
22.526278,22,4.491832
25.397966,22,4.523167
17.093715,17,4.545293
13.070702,14,4.563539
150.562901,99,4.695878
14.210872,18,4.71824
9.280899,14,4.735221
10.328769,16,4.753769
18.887818,21,4.786601
5.056021,8,4.798358
74.463575,43,4.852528
3.512669,9,4.86462
38.677132,28,4.914374
6.382098,13,4.932062
9.534613,12,4.946221
6.457164,27,4.979761
43.689083,49,5.048976
67.986969,63,5.133835
8.677386,13,5.151598
34.743858,28,5.19099
14.742607,31,5.240699
19.024334,30,5.281764
9.603928,16,5.30925
9.184724,28,5.342379
28.959066,34,5.374528
12.611476,16,5.389207
24.503554,45,5.430853
28.1303,47,5.472192
26.513787,33,5.507329
23.651881,24,5.540709
17.83508,18,5.556048
7.815792,10,5.564711
12.016887,14,5.577128
48.067809,52,5.624524
12.139107,17,6.765663
17.772738,27,6.789315
39.358539,24,6.810761
64.639383,37,6.843551
92.803584,51,6.890187
69.224039,40,6.927157
48.822031,29,6.954901
13.841375,17,6.973196
3.292836,26,6.996399
28.895332,39,7.03351
76.576825,49,7.080287
