#{"t_start": 1707007972.626184, "env_id": "CustomHopper-udr-v0"}
r,l,t
84.851005,63,6.42922
128.024316,72,6.467489
73.237826,45,6.489403
10.847057,12,6.495644
89.606777,51,6.520365
108.762893,88,6.565005
17.597,25,6.577874
169.345576,82,6.617853
26.077472,33,6.634148
62.475286,39,6.65492
49.039296,37,6.67257
17.417124,22,6.68315
59.521442,39,6.701434
67.284733,40,6.720433
73.654846,43,6.742686
17.512148,20,6.752987
119.104368,69,6.786258
141.682252,81,6.826349
4.418871,8,6.830447
25.071805,35,6.850081
69.16987,46,6.872709
161.803656,85,7.700833
97.489757,56,7.733742
87.352879,59,7.773675
77.302031,47,7.800037
176.749843,104,7.876761
79.980045,45,7.902093
119.991216,65,7.93961
101.125682,54,7.973842
116.185186,59,8.007791
66.823114,35,8.02787
136.887604,73,8.071543
86.002753,54,8.102435
26.995723,29,8.119133
99.585339,49,8.145872
76.459318,49,8.174492
104.622515,56,8.204575
180.656573,76,8.244354
66.073476,37,8.264677
145.798621,80,8.327682
49.624279,38,8.349655
107.314012,66,8.389749
188.198784,84,8.437149
138.806801,63,8.472246
88.84456,54,8.505589
60.580685,43,8.529328
124.331275,55,8.559358
69.360949,38,8.582037
135.966211,59,8.614055
137.964687,71,8.651409
37.700745,25,8.664865
89.830671,45,8.691217
123.101554,72,8.729455
120.42253,63,8.764022
107.842361,72,8.80546
196.090922,88,8.852274
26.605481,24,8.865431
207.645839,96,9.85148
91.154384,52,9.881755
110.000609,65,9.920458
111.184646,56,9.952122
200.386806,85,10.001396
175.571582,74,10.047516
124.829019,57,10.082598
124.54921,64,10.121116
183.854556,89,10.179956
217.819346,101,10.262014
81.658755,47,10.298813
111.272887,52,10.336728
62.154861,38,10.360088
198.16053,79,10.418136
82.990978,44,10.446027
79.746315,41,10.470905
88.597671,51,10.500199
148.849134,72,10.543584
131.112045,66,10.582972
74.286753,40,10.606021
124.873749,64,10.644238
88.342328,43,10.66858
59.430685,31,10.686272
95.999046,55,10.724291
97.967662,45,10.763468
134.38949,67,10.805479
42.230983,32,10.823837
116.631591,49,10.853858
152.630789,80,10.89925
72.15791,45,10.924833
22.613362,21,10.938973
142.770092,70,10.978351
140.019371,81,11.021959
113.561864,69,11.060925
72.755639,36,11.079259
113.222593,53,12.014562
124.924596,57,12.047316
59.744538,33,12.069735
164.393632,70,12.110887
176.715001,87,12.160686
90.455798,46,12.189462
62.635998,38,12.211392
109.817239,53,12.240345
105.730871,54,12.271797
230.408223,108,12.328606
162.443861,62,12.359624
219.09285,99,12.410366
61.38577,40,12.429907
110.707343,56,12.457132
132.572143,70,12.493981
219.005564,94,12.538109
164.080842,82,12.578683
102.415735,53,12.602835
183.451022,77,12.63794
159.424896,84,12.677562
205.014197,95,12.719642
223.052387,97,12.762522
207.682736,102,12.807714
61.240919,37,12.824243
78.516681,48,12.844928
91.497929,44,12.864075
148.410733,74,12.897207
80.229252,49,12.918762
89.728156,39,12.93567
84.546516,47,12.956694
119.555667,58,12.983453
128.092173,63,13.804451
189.452904,90,13.856763
84.400019,45,13.882221
109.686654,76,13.92831
208.884585,102,13.98485
175.91525,83,14.031439
198.992971,99,14.082712
190.310445,97,14.133778
143.769911,82,14.174938
129.990713,65,14.206968
166.61166,85,14.249122
112.65697,60,14.277315
194.746059,90,14.320115
225.335535,108,14.369648
219.354127,109,14.418734
248.001975,120,14.471603
75.276681,46,14.49221
217.316346,99,14.537305
201.635879,95,14.578359
216.154583,102,14.623651
116.310925,67,14.652697
208.765195,83,14.688351
59.097121,37,14.704503
94.602732,49,14.726883
71.446657,47,14.746643
104.088287,60,14.771676
203.316012,93,15.577367
217.841537,108,15.641567
234.831382,121,15.706418
257.048955,150,15.786035
230.452713,110,15.840035
223.524768,103,15.892803
195.472626,94,15.938363
172.507219,117,15.997331
160.485099,78,16.033572
148.06744,90,16.076772
186.079634,85,16.11608
226.744796,124,16.173228
134.904106,92,16.214212
233.014895,125,16.271513
223.423121,132,16.329495
239.564316,126,16.386695
196.400519,85,16.424525
85.985054,48,16.445823
88.247705,54,16.471843
164.879861,78,16.506482
223.471373,102,17.357922
222.666124,106,17.419879
220.795578,111,17.48173
220.919683,124,17.544762
254.107082,142,17.61621
203.049414,99,17.663054
101.544387,58,17.693044
176.08403,92,17.736262
192.523162,104,17.784528
