#{"t_start": 1704941409.5559587, "env_id": "CustomHopper-udr-v0"}
r,l,t
40.966645,27,17.38809
77.094146,54,17.459487
16.497585,29,17.498506
86.859398,49,17.565201
58.011824,41,17.624181
87.151195,49,17.691586
87.437823,53,17.759533
66.278651,37,17.810754
186.338726,88,17.928808
125.320003,65,18.013324
76.356606,45,19.449976
77.947575,44,19.509148
66.220803,38,19.561066
78.918063,46,19.622561
79.130644,49,19.687598
63.583065,38,19.737607
100.870255,57,19.8134
164.233007,93,19.946357
86.678124,52,20.023048
103.772395,57,20.101642
52.896424,31,20.144882
72.516075,42,20.203214
18.303207,21,20.233022
88.601702,60,20.318881
53.956619,31,20.374262
66.707528,37,20.429686
121.073099,62,20.514772
76.576871,41,20.571786
112.242858,58,20.650451
73.486121,42,20.709948
189.690626,86,20.835257
176.096794,75,20.948614
159.968051,79,21.060408
14.551851,16,21.083337
16.301687,15,21.103898
106.010343,54,21.182462
84.056299,47,21.251199
97.43426,51,21.324596
119.030432,61,21.41442
12.28839,23,21.446492
88.470902,50,21.513695
73.496003,42,21.572051
77.250821,43,21.630344
186.606495,83,21.741234
117.409567,65,21.8295
71.440684,42,21.885739
102.80911,60,21.967553
6.318757,23,22.000357
62.032318,35,22.050073
70.645644,40,22.106507
241.17471,114,22.268365
61.888006,37,23.695644
119.269198,61,23.774795
113.313719,56,23.84979
69.514848,39,23.900886
97.008489,50,23.972652
116.035394,57,24.064799
108.348894,59,24.151742
28.035954,23,24.186913
133.276475,87,24.312561
149.376369,82,24.423563
159.525105,72,24.531362
136.801995,64,24.615918
35.311786,37,24.665081
176.366268,79,24.765757
141.851,66,24.855664
74.438826,41,24.918513
160.217442,73,25.024763
84.991284,47,25.091756
55.566844,39,25.146721
85.121674,47,25.211783
131.976118,71,25.311011
153.416355,75,25.423417
156.767829,71,25.533348
163.508598,75,25.639524
10.848595,12,25.658139
105.848843,54,25.730537
125.498694,62,25.809133
151.017842,75,25.907604
102.372515,58,25.98284
97.912334,54,26.056795
202.808386,93,26.226124
208.079732,104,26.406127
74.522637,42,26.476782
58.00991,34,26.53909
237.963573,114,28.488553
92.523954,51,28.581338
79.377688,44,28.664751
123.707383,63,28.776892
87.619899,46,28.857798
103.717611,51,28.926233
116.621579,58,29.00467
196.14266,85,29.11611
