#{"t_start": 1707000274.6027873, "env_id": "CustomHopper-source-v0"}
r,l,t
114.384561,58,6.091823
193.201884,85,6.12441
29.980684,29,6.13571
198.062656,87,6.17272
90.794998,49,6.193253
223.459278,108,6.237837
117.717481,62,6.264222
165.399899,78,6.293362
187.421583,97,6.33107
211.408117,90,6.366194
226.314424,106,6.406305
22.414522,21,6.414238
132.29738,64,6.437906
115.280204,59,6.460142
217.72713,93,6.495996
102.610343,53,6.515409
210.210612,90,6.548412
134.657844,70,6.576645
105.979104,63,6.600225
219.526703,94,6.636632
143.694712,71,7.220304
197.702324,86,7.252364
186.092254,85,7.285614
98.585686,52,7.305036
210.43912,89,7.337871
77.907256,46,7.355119
210.733156,94,7.391086
146.018421,76,7.419815
158.542313,74,7.447173
74.607527,43,7.462902
213.911769,94,7.498811
188.809901,83,7.529416
72.797786,46,7.546566
136.867142,83,7.576607
185.563734,82,7.60811
190.683631,84,7.639134
145.805764,68,7.6643
63.999968,36,7.677592
176.699512,78,7.70762
238.511932,111,7.748495
166.760366,84,7.779242
126.689651,65,7.804306
149.687228,79,7.832974
203.560066,92,7.866562
28.333998,24,7.87563
193.538788,92,7.910364
138.662032,103,7.948735
75.127543,45,7.96546
216.821174,93,8.558208
207.373817,89,8.591593
175.840346,84,8.624127
212.021599,90,8.658198
207.249525,90,8.691553
212.694918,93,8.728073
198.194538,85,8.759765
206.108189,89,8.792595
216.254209,96,8.830191
208.046007,97,8.866091
222.23748,97,8.901705
218.321556,93,8.938061
213.375981,92,8.972015
217.701185,91,9.007692
158.150472,76,9.035991
215.065505,97,9.07189
214.05305,102,9.111223
178.854024,80,9.141718
211.58022,90,9.175513
223.882739,96,9.212366
213.015601,91,9.25225
212.576879,91,9.296456
105.853338,60,9.335953
210.296597,89,9.933025
223.22538,93,9.968267
219.398498,94,10.003103
199.18849,86,10.03663
217.351298,91,10.071012
218.981878,96,10.106847
214.185747,89,10.140975
223.617555,102,10.179659
234.404865,99,10.216421
210.314752,90,10.251202
203.982247,86,10.284209
213.925018,97,10.320306
215.356085,95,10.357043
225.294565,105,10.395924
214.084426,93,10.431968
208.573015,89,10.465606
225.878509,104,10.504136
210.312319,89,10.538509
219.140219,96,10.574857
207.98082,88,10.607794
204.278363,87,10.641393
222.672211,99,10.678711
211.91447,90,11.279248
218.519118,95,11.315226
202.342116,87,11.349357
223.190932,99,11.389121
205.696902,89,11.422915
129.863567,65,11.448518
208.805539,90,11.482937
211.411659,89,11.516332
212.933315,90,11.551453
213.207274,90,11.585745
207.065397,92,11.620062
220.272305,94,11.656732
219.580191,101,11.695179
219.451562,94,11.730295
75.968735,46,11.74762
239.030525,114,11.792148
210.00542,93,11.826905
213.798358,93,11.864941
206.623399,89,11.898888
218.854123,97,11.93534
